Year	Mo	Da	Ho	Lat	Lon	H	Mw	MwUnc	McModel2
1981	9	3	22	34.71	24.02	73	4.1	0.2	0
1981	9	4	4	48.74	-4.73	25	3.9	0.2	1
1981	9	4	23	38.9	36.98	4	4.6	0.2	1
1981	9	6	2	45.61	26.61	120	3.5	0.2	0
1981	9	6	4	57.2	6.9	32	3.5	0.2	0
1981	9	7	17	41.39	22.59	10	4.3	0.2	1
1981	9	8	0	37.08	21.55	77	4.1	0.2	0
1981	9	9	7	40.14	38.23	25	4.8	0.2	1
1981	9	9	14	35.87	29.54	33	4.2	0.2	1
1981	9	10	3	38.8	43.5	NaN	4.16	0.2	1
1981	9	10	9	34.96	24.1	61	4.4	0.2	0
1981	9	10	21	34.59	25.05	7	4.5	0.2	1
1981	9	12	16	45.48	26.33	143	3.6	0.2	0
1981	9	12	22	34.54	25.11	21	4.6	0.2	1
1981	9	13	23	34.93	23.94	67	4.1	0.2	0
1981	9	13	23	34.78	25.11	29	5.1	0.2	0
1981	9	14	1	34.73	25.05	25	5	0.2	0
1981	9	14	4	34.71	25.01	9	4.7	0.2	1
1981	9	14	18	37.99	21.05	52	4.8	0.2	0
1981	9	17	6	50.46	-30.3	NaN	4.5	0.2	0
1981	9	17	20	39.1	44.3	NaN	4.16	0.2	0
1981	9	18	4	37.76	20.12	9	4.1	0.2	0
1981	9	18	4	37.92	20.05	11	4.3	0.2	0
1981	9	18	4	37.79	20.09	19	4.1	0.2	0
1981	9	18	5	38.29	43.3	NaN	4.64	0.2	0
1981	9	18	5	37.91	20.13	27	4.6	0.2	0
1981	9	18	14	38.4	43.2	NaN	4.12	0.2	0
1981	9	20	19	38.59	23.61	11	4.1	0.2	1
1981	9	21	16	40.68	15.72	NaN	4.5	0.2	0
1981	9	23	4	45.96	-27.61	10	4.5	0.2	0
1981	9	23	20	36.92	22.15	45	4.3	0.2	0
1981	9	23	23	38.3	23.3	30	4.1	0.2	0
1981	9	24	20	37.86	22.09	10	4.3	0.2	1
1981	9	25	18	45.68	26.58	144	3.9	0.2	0
1981	9	28	1	33.8	24.9	10	4.1	0.2	1
1981	9	29	12	43.85	-28.57	10	5.4	0.2	1
1981	9	30	7	34.03	25.6	30	5.1	0.2	1
1981	9	30	12	41.84	23.09	NaN	4.8	0.2	1
1981	9	30	14	37.7	20.6	1	4.1	0.2	0
1981	9	30	20	41.32	43.33	5	3.95	0.2	0
1981	10	1	17	45.63	26.47	136	4.2	0.2	0
1981	10	3	6	37.7	21.2	10	4.1	0.2	0
1981	10	8	16	45.65	26.55	104	4.2	0.2	0
1981	10	9	1	39.3	43.5	5	4.79	0.2	1
1981	10	9	2	45.63	26.52	118	3.5	0.2	0
1981	10	9	23	34.72	25.1	10	4.1	0.2	1
1981	10	10	15	38.9	44.1	NaN	4.23	0.2	1
1981	10	10	23	41.39	22.61	10	4.2	0.2	0
1981	10	11	13	37.44	20.87	28	4.1	0.2	0
1981	10	11	20	38.17	23.01	10	4.1	0.2	1
1981	10	13	22	39.31	24.32	10	4.1	0.2	0
1981	10	14	10	39.28	25.46	10	4.6	0.2	1
1981	10	14	18	41.88	23.16	10	4.2	0.2	0
1981	10	24	6	42	20.5	10	4.1	0.2	0
1981	10	27	22	40.5	42	NaN	4.16	0.2	1
1981	10	28	17	39.81	20.42	10	4.1	0.2	0
1981	10	29	6	38.31	22.1	10	4.9	0.2	1
1981	10	31	2	41.3	43.82	NaN	4.14	0.2	0
1981	10	31	8	37.11	23.86	127	4.1	0.2	1
1981	10	31	10	37.7	21.45	23	4.8	0.2	0
1981	11	3	8	36.19	-7.67	12	4.7	0.2	1
1981	11	4	23	45.49	-27.87	10	4.4	0.2	0
1981	11	7	21	36.3	21.1	11	4.1	0.2	1
1981	11	8	1	38.7	44.7	NaN	4.12	0.2	0
1981	11	9	5	51.33	-30.42	33	4.2	0.2	0
1981	11	10	6	39.53	-29.69	NaN	4.9	0.2	1
1981	11	10	7	38.26	22.05	1	4.4	0.2	1
1981	11	11	10	36.25	30.36	66	4.9	0.2	0
1981	11	13	9	45.17	29	15	5.1	0.2	1
1981	11	14	15	37.08	21.32	71	4.2	0.2	0
1981	11	16	6	39.4	44.1	NaN	4.53	0.2	0
1981	11	16	9	39.66	-30.66	10	4.5	0.2	0
1981	11	16	11	36.64	26.82	161	4.7	0.2	0
1981	11	16	22	39.5	44.2	NaN	4.23	0.2	0
1981	11	17	2	39.9	43.5	NaN	3.95	0.2	0
1981	11	19	15	41.47	44	5	4.21	0.2	0
1981	11	19	16	36.33	27.72	41	4.3	0.2	0
1981	11	21	1	40.8	21.37	10	4.1	0.2	0
1981	11	22	4	40.02	24.29	10	4.1	0.2	0
1981	11	22	6	40.07	24.22	10	4.1	0.2	0
1981	11	22	23	34.07	25.6	49	4.1	0.2	1
1981	11	23	10	37.07	29.78	21	4.7	0.2	0
1981	11	24	16	41.25	43.85	5	3.95	0.2	0
1981	11	27	4	39.38	26.25	10	4.1	0.2	1
1981	11	27	13	35.84	30.14	1	4.7	0.2	1
1981	11	28	0	45.65	26.6	122	4	0.2	0
1981	11	28	9	35.2	23.8	1	4.4	0.2	1
1981	11	28	11	35	26.43	49	4.2	0.2	0
1981	11	29	5	40.66	15.66	NaN	4.5	0.2	0
1981	11	30	10	36.38	21.13	45	4.2	0.2	0
1981	12	2	0	38.38	-26.13	15	5.6	0.2	1
1981	12	3	10	35.1	26.43	10	4.1	0.2	1
1981	12	4	21	36.07	22.12	62	4.9	0.2	1
1981	12	5	5	46.27	12.7	NaN	4.5	0.2	1
1981	12	5	23	45.52	26.43	136	3.8	0.2	0
1981	12	7	13	35.81	20.81	11	4.1	0.2	1
1981	12	7	16	36.91	21.44	12	4.1	0.2	0
1981	12	7	21	40.66	36	10	4.8	0.2	1
1981	12	9	21	37.87	19.97	10	4.1	0.2	0
1981	12	9	22	40.02	19.93	10	4.1	0.2	0
1981	12	15	4	71.81	-2.88	10	4.3	0.2	0
1981	12	16	12	37.16	20.43	24	4.7	0.2	1
1981	12	17	21	34.54	26.69	10	4.3	0.2	0
1981	12	19	14	39.22	25.25	16	6.9	0.2	1
1981	12	19	14	39.1	25	16	5	0.2	1
1981	12	19	14	39.25	25.44	9	4.2	0.2	0
1981	12	19	15	38.99	25.05	5	4.1	0.2	0
1981	12	19	16	39.28	25.45	11	4.1	0.2	0
1981	12	19	16	39.17	25.34	10	4.1	0.2	0
1981	12	19	18	39.34	25.43	3	4.3	0.2	1
1981	12	19	18	38.87	24.93	6	4.2	0.2	0
1981	12	19	18	39.15	25.43	10	4.1	0.2	0
1981	12	19	19	39.22	25.42	10	4.1	0.2	0
1981	12	19	19	39.29	25.48	3	4.2	0.2	0
1981	12	19	21	39.29	25.4	22	4.7	0.2	1
1981	12	20	1	38.91	24.84	10	4.1	0.2	0
1981	12	20	7	39.15	25.28	9	4.1	0.2	0
1981	12	20	10	39	25.02	5	4.3	0.2	1
1981	12	20	22	39.33	20.71	20	4.2	0.2	0
1981	12	20	22	39.33	25.51	25	4.3	0.2	1
1981	12	21	13	39.14	25.26	25	4.8	0.2	1
1981	12	21	14	39.26	25.37	21	4.9	0.2	1
1981	12	21	14	39.2	25.45	13	4.9	0.2	1
1981	12	21	14	39.24	25.42	10	4.1	0.2	0
1981	12	22	6	38.87	24.98	3	4.1	0.2	0
1981	12	23	6	38.99	24.91	10	4.1	0.2	0
1981	12	23	9	36.96	21.6	53	4.2	0.2	0
1981	12	23	17	38.65	23.5	28	4.1	0.2	1
1981	12	24	8	35.1	26.51	86	4.1	0.2	0
1981	12	26	10	39.34	25.59	3	4.1	0.2	0
1981	12	26	14	39.04	25.14	18	4.6	0.2	1
1981	12	26	17	40.15	28.74	7	5	0.2	1
1981	12	27	17	38.98	25.05	5	4.1	0.2	0
1981	12	27	17	38.91	24.92	16	6.3	0.2	1
1981	12	28	6	38.87	25.01	5	4.1	0.2	0
1981	12	28	14	39.33	29.12	16	4.4	0.2	1
1981	12	28	14	39.39	29.06	10	4.6	0.2	1
1981	12	28	19	38.89	24.95	3	4.1	0.2	0
1981	12	28	19	38.66	24.74	7	4.1	0.2	0
1981	12	28	21	37.52	23.32	119	4.1	0.2	1
1981	12	29	5	38.96	24.97	3	4.2	0.2	0
1981	12	29	8	38.75	24.8	28	5.2	0.2	1
1981	12	29	21	39.94	22.73	2	4.1	0.2	0
1981	12	29	23	37.72	20.02	2	4.2	0.2	0
1981	12	30	1	40.13	25.15	4	4.1	0.2	0
1981	12	30	8	38.86	24.99	10	4.1	0.2	0
1981	12	30	9	40.12	28.62	3	4.2	0.2	0
1981	12	30	16	38.77	20.84	10	4.3	0.2	0
1981	12	30	19	34.92	24.9	82	4.2	0.2	0
1981	12	31	0	38.86	24.97	10	4.6	0.2	1
1981	12	31	2	39.26	25.48	2	4.1	0.2	0
1981	12	31	12	45.67	26.62	150	3.6	0.2	0
1982	1	1	6	45.72	26.89	78	3.8	0.2	0
1982	1	1	8	44.9	26.6	10	3.8	0.2	0
1982	1	1	19	37.24	42.61	10	5	0.2	1
1982	1	2	19	38.94	24.98	7	4.1	0.2	0
1982	1	3	19	38.87	24.85	7	4.1	0.2	0
1982	1	4	9	38.86	24.76	10	4.1	0.2	0
1982	1	4	18	45.83	18.87	8	3.7	0.2	1
1982	1	5	0	38.79	24.85	10	4.1	0.2	0
1982	1	5	0	38.84	24.83	10	4.5	0.2	1
1982	1	6	0	38.85	24.86	6	4.1	0.2	0
1982	1	6	16	43.21	-0.98	15	4.7	0.2	1
1982	1	7	0	38.86	24.86	12	4.2	0.2	0
1982	1	7	10	38.9	42.9	NaN	4.01	0.2	0
1982	1	7	18	39.46	20.62	28	4.1	0.2	0
1982	1	8	0	47.21	9.84	6	3.6	0.2	0
1982	1	8	13	41	43.6	45	4.23	0.2	0
1982	1	8	22	38.79	24.85	10	4.4	0.2	1
1982	1	9	7	38.44	21.94	10	4.4	0.2	1
1982	1	9	8	38.42	22.02	11	4.6	0.2	1
1982	1	9	18	37.92	28.87	3	4.7	0.2	1
1982	1	10	7	38.7	44.6	NaN	4.23	0.2	0
1982	1	12	3	39.22	25.41	5	4.1	0.2	0
1982	1	13	21	38.86	24.94	1	4.5	0.2	1
1982	1	15	19	39.32	25.49	8	4.2	0.2	0
1982	1	17	2	38.87	24.86	10	4.1	0.2	0
1982	1	17	4	35.37	23.3	80	4.1	0.2	1
1982	1	17	8	39.04	25.2	10	4.3	0.2	1
1982	1	17	10	41.12	43.97	6	4.48	0.2	0
1982	1	17	18	37.67	20.42	61	4.1	0.2	0
1982	1	17	19	38.31	23.3	1	4.1	0.2	0
1982	1	18	19	39.96	24.39	5	6.6	0.2	1
1982	1	18	19	40.03	24.56	10	5.4	0.2	1
1982	1	18	19	39.89	24.58	11	4.1	0.2	0
1982	1	18	19	39.8	24.4	12	4.1	0.2	0
1982	1	18	20	39.75	24.1	12	4.5	0.2	1
1982	1	18	20	39.86	24.26	10	4.7	0.2	1
1982	1	18	20	39.95	24.59	22	4.1	0.2	0
1982	1	18	20	39.17	24.24	17	4.3	0.2	1
1982	1	18	20	39.78	24.25	10	4.2	0.2	0
1982	1	18	21	39.73	24.28	10	4.1	0.2	0
1982	1	18	23	39.83	24.41	10	4.5	0.2	1
1982	1	19	1	39.84	24.35	10	4.1	0.2	0
1982	1	19	6	39.77	24.18	15	4.1	0.2	0
1982	1	19	7	39.73	24.24	10	4.1	0.2	0
1982	1	19	9	39.76	24.22	19	4.1	0.2	0
1982	1	19	12	39.8	24.44	17	4.1	0.2	0
1982	1	19	12	39.72	24.34	10	4.5	0.2	1
1982	1	19	14	39.96	24.47	22	4.1	0.2	0
1982	1	19	14	39.84	24.39	6	4.1	0.2	0
1982	1	19	16	39.59	23.69	24	4.7	0.2	1
1982	1	19	17	39.89	24.42	7	4.1	0.2	0
1982	1	19	18	39.67	23.72	11	4.1	0.2	0
1982	1	19	18	35.93	35.61	46	4.8	0.2	0
1982	1	19	20	40.05	24.57	10	4.1	0.2	0
1982	1	20	2	39.94	24.5	2	4.1	0.2	0
1982	1	20	15	39.79	24.28	3	4.1	0.2	0
1982	1	20	17	39.48	24.08	10	4.2	0.2	0
1982	1	21	21	39.8	24.31	3	4.1	0.2	0
1982	1	21	21	39.83	24.32	1	4.1	0.2	0
1982	1	22	5	39.69	24.31	10	4.1	0.2	0
1982	1	23	22	39.89	24.48	8	4.3	0.2	1
1982	1	24	2	41.99	43.37	11	4.75	0.2	1
1982	1	24	4	39.77	24.22	2	4.1	0.2	0
1982	1	24	5	36.61	27.52	146	4.4	0.2	0
1982	1	25	12	36.5	22.1	83	4.1	0.2	0
1982	1	25	16	42.03	43.44	11	4.42	0.2	0
1982	1	28	9	37.24	43.6	33	4.6	0.2	0
1982	1	28	11	39.19	22.81	10	4.1	0.2	0
1982	1	31	12	38.05	22.01	10	4.2	0.2	1
1982	2	1	3	61.2	-27.8	NaN	4.8	0.2	0
1982	2	1	17	45.69	26.68	100	3.5	0.2	0
1982	2	1	17	39.53	-28.72	10	5.4	0.2	1
1982	2	3	15	38.29	44.6	NaN	4.14	0.2	1
1982	2	4	4	33.8	22.6	1	4.1	0.2	1
1982	2	5	2	41.4	43.9	5	4.08	0.2	0
1982	2	5	20	39.36	25.33	7	4.2	0.2	0
1982	2	5	21	44.54	-28.32	10	4.8	0.2	1
1982	2	6	18	35.4	23.2	82	4.1	0.2	0
1982	2	7	12	39.76	24.23	17	4.2	0.2	0
1982	2	7	17	38.6	44.5	NaN	4.12	0.2	1
1982	2	7	19	38.21	21.81	12	4.3	0.2	1
1982	2	7	20	38.21	21.73	10	4.1	0.2	1
1982	2	8	3	34.4	23.88	8	4.1	0.2	1
1982	2	8	4	39.79	43.6	NaN	4.01	0.2	0
1982	2	8	9	42.12	19.16	12	4	0.2	0
1982	2	8	11	39.33	29.05	13	4.1	0.2	1
1982	2	9	2	39.7	24.26	6	4.5	0.2	1
1982	2	9	2	39.69	24.15	10	4.1	0.2	0
1982	2	11	2	34.83	25.19	45	4.8	0.2	0
1982	2	11	15	36.08	35.89	33	4.5	0.2	0
1982	2	12	6	49.3	-28.72	10	4.8	0.2	1
1982	2	12	13	34.67	26.05	1	4.1	0.2	1
1982	2	14	12	44.55	-28.23	10	4.6	0.2	0
1982	2	14	14	39.84	24.53	10	4.1	0.2	0
1982	2	15	22	37.6	-30.5	18	4.3	0.2	0
1982	2	16	18	38.5	25.56	1	4.1	0.2	1
1982	2	17	15	40.38	33.31	10	4.3	0.2	1
1982	2	20	4	41.77	24.35	10	4.2	0.2	0
1982	2	20	7	38.6	20.29	11	4.3	0.2	0
1982	2	21	19	39.57	23.57	2	4.1	0.2	0
1982	2	22	10	36.75	26.47	1	4.1	0.2	1
1982	2	24	2	35.5	21.2	8	4.1	0.2	1
1982	2	24	11	45.67	26.52	150	3.5	0.2	0
1982	2	25	11	39.93	23.09	3	4.1	0.2	0
1982	2	26	3	41.31	43.71	11	4.48	0.2	0
1982	2	26	5	41.3	43.7	NaN	4.53	0.2	0
1982	2	28	8	39.11	25.25	10	4.1	0.2	0
1982	2	28	13	41.28	20.44	9	4.8	0.2	1
1982	3	2	8	45.45	26.42	113	4	0.2	0
1982	3	2	12	34.82	24.61	58	4.9	0.2	0
1982	3	2	18	35.2	21.2	1	4.1	0.2	1
1982	3	4	3	38.63	23.63	8	4.1	0.2	1
1982	3	6	3	39.29	43.7	NaN	3.95	0.2	0
1982	3	6	5	41.25	43.77	5	4.01	0.2	0
1982	3	6	8	34.94	30.44	44	4.5	0.2	1
1982	3	9	23	39.83	19.85	25	4.3	0.2	0
1982	3	10	14	35.54	26	85	4.6	0.2	0
1982	3	11	6	40.08	20.05	1	4.1	0.2	0
1982	3	11	19	45.72	26.76	114	3.9	0.2	0
1982	3	14	15	38.64	31.06	5	4.3	0.2	1
1982	3	14	18	38.79	24.91	13	4.1	0.2	0
1982	3	16	13	46.23	16.24	14	3.9	0.2	0
1982	3	17	13	71.92	-3.65	NaN	4.8	0.2	1
1982	3	17	23	38.72	24.73	1	4.3	0.2	1
1982	3	18	7	39.06	25.14	4	4.5	0.2	1
1982	3	18	8	38.83	24.93	2	4.3	0.2	1
1982	3	19	23	39.27	41.88	33	4.6	0.2	1
1982	3	20	20	38.32	25.22	14	4.1	0.2	1
1982	3	21	9	39.91	15.68	NaN	5.4	0.2	1
1982	3	22	23	40.03	19.76	14	4.3	0.2	0
1982	3	23	9	39.22	41.82	10	4.8	0.2	1
1982	3	23	15	39.5	41.79	10	4.8	0.2	1
1982	3	24	23	38.16	22.7	41	4.2	0.2	0
1982	3	25	17	45.82	-5.09	30	4.3	0.2	1
1982	3	25	17	38.19	22.66	43	4.5	0.2	0
1982	3	26	3	36.09	23.9	10	4.1	0.2	1
1982	3	26	6	40.07	24.77	3	4.1	0.2	0
1982	3	26	7	41.45	43.68	5	4.21	0.2	0
1982	3	26	12	40.12	24.86	8	4.1	0.2	0
1982	3	26	13	35.81	24.08	83	4.3	0.2	0
1982	3	26	22	41.48	43.92	5	4.43	0.2	0
1982	3	27	4	41.44	43.99	10	4.42	0.2	0
1982	3	27	19	39.23	41.9	37.8	5.55	0.2	1
1982	3	27	22	38.15	22.68	9	4.2	0.2	1
1982	3	28	1	39.14	41.88	NaN	4.6	0.2	1
1982	3	31	0	38.49	20.32	12	4.9	0.2	1
1982	3	31	22	37.82	20.24	19	4.1	0.2	0
1982	4	1	8	36.74	21.35	10	4.1	0.2	0
1982	4	1	14	37.02	21.42	10	4.2	0.2	0
1982	4	1	16	35.47	26.74	10	4.1	0.2	1
1982	4	4	10	39.87	24.56	22	4.3	0.2	1
1982	4	4	23	39.32	-11.08	NaN	5.2	0.2	1
1982	4	5	3	37.47	26.73	10	4.1	0.2	1
1982	4	5	13	38.33	23.35	10	4.1	0.2	0
1982	4	5	15	33.2	26.66	1	4.1	0.2	1
1982	4	6	22	34.5	24.1	1	4.2	0.2	1
1982	4	8	4	37.9	20.81	9	4.3	0.2	0
1982	4	8	18	35.3	22.72	1	4.3	0.2	1
1982	4	9	1	45.8	26.85	79	3.5	0.2	0
1982	4	10	4	39.95	24.58	2	5.1	0.2	1
1982	4	10	11	39.43	25.54	24	4.9	0.2	1
1982	4	11	4	35.75	27.47	5	4.2	0.2	1
1982	4	11	7	35.2	22.7	1	4.3	0.2	1
1982	4	11	8	51.61	-30.11	10	4.4	0.2	0
1982	4	11	12	37.74	20.32	1	4.1	0.2	0
1982	4	11	12	43.32	20.97	NaN	4.2	0.2	0
1982	4	11	19	34.75	21.62	10	4.3	0.2	1
1982	4	11	22	34.59	21.74	10	4.3	0.2	1
1982	4	12	1	34.9	21.9	1	4.1	0.2	1
1982	4	12	3	40.54	23.69	4	4.3	0.2	1
1982	4	13	2	34.19	25.15	53	4.3	0.2	1
1982	4	14	6	38.79	43.6	NaN	3.95	0.2	0
1982	4	14	20	34.9	22.2	1	4.1	0.2	1
1982	4	16	22	35.1	22.76	8	4.1	0.2	1
1982	4	17	2	35.67	-6.99	20	4.2	0.2	1
1982	4	17	3	59.86	-29.79	10	4.4	0.2	0
1982	4	17	3	59.99	-29.87	NaN	4.4	0.2	0
1982	4	17	3	59.78	-29.89	10	4.3	0.2	0
1982	4	17	4	39.68	20.76	21	4.1	0.2	0
1982	4	17	10	39.4	26.1	10	4.1	0.2	1
1982	4	17	17	38.16	32.13	NaN	4.3	0.2	1
1982	4	17	22	39.69	20.34	5	4.1	0.2	0
1982	4	18	23	36.65	27.11	155	5.1	0.2	1
1982	4	19	4	38.68	26.91	10	4.5	0.2	1
1982	4	19	9	61.7	4.4	NaN	4.1	0.2	1
1982	4	19	13	35.8	24.6	93	4.1	0.2	0
1982	4	20	18	38.76	26.93	10	4.4	0.2	1
1982	4	20	19	35.58	23.31	66	5	0.2	0
1982	4	23	8	37.65	21.55	13	4.1	0.2	0
1982	4	24	0	37.74	35.4	59	4.5	0.2	1
1982	4	24	18	38.22	39.6	39	4.8	0.2	0
1982	4	24	22	39.46	25.54	3	4.1	0.2	0
1982	4	25	12	34.4	25.46	22	4.2	0.2	1
1982	4	26	6	37.7	21.45	35	4.7	0.2	0
1982	4	26	9	37.64	21.57	11	4.3	0.2	0
1982	4	26	19	37.63	21.51	24	4.1	0.2	0
1982	4	27	10	37.69	21.55	18	4.1	0.2	0
1982	4	27	22	35.2	22.8	1	4.1	0.2	1
1982	4	28	8	39.93	24.52	10	4.1	0.2	0
1982	4	28	16	37.55	21.47	15	4.1	0.2	0
1982	4	30	19	37.55	21.48	26	4.3	0.2	0
1982	4	30	19	37.64	21.4	19	4.2	0.2	0
1982	5	1	6	47.28	11.51	6	3.6	0.2	0
1982	5	1	14	41.12	43.98	5	4.28	0.2	0
1982	5	1	18	37.46	26.66	1	4.1	0.2	1
1982	5	2	3	41.86	20	13	4.5	0.2	1
1982	5	2	7	43.57	-28.94	10	5.4	0.2	1
1982	5	2	16	41.1	44	5	4.93	0.2	0
1982	5	3	0	40.37	19.56	15	4.1	0.2	0
1982	5	3	4	35.6	21.3	1	4.1	0.2	1
1982	5	4	14	37.65	21.4	10	4.1	0.2	0
1982	5	4	17	36.4	26.78	10	4.5	0.2	0
1982	5	4	22	39.85	19.96	1	4.1	0.2	0
1982	5	4	23	34.8	22.6	5	4.1	0.2	1
1982	5	5	12	45.76	26.82	112	3.5	0.2	0
1982	5	5	17	45.7	26.52	150	3.6	0.2	0
1982	5	5	18	36.35	27	1	4.3	0.2	1
1982	5	5	22	37.68	21.56	43	4.5	0.2	0
1982	5	6	1	45.72	26.73	94	3.8	0.2	0
1982	5	6	2	39.23	22.04	10	4.3	0.2	1
1982	5	6	6	50.65	-29.74	10	4.5	0.2	0
1982	5	6	19	40.68	23.06	6	4.1	0.2	0
1982	5	7	6	45.62	26.52	151	3.5	0.2	0
1982	5	8	16	70.89	-5.95	10	5	0.2	1
1982	5	9	22	35.88	26.32	133	4.3	0.2	0
1982	5	10	3	40.8	43.3	NaN	4.16	0.2	1
1982	5	10	13	44.51	-28.25	10	4.4	0.2	0
1982	5	11	2	45.56	26.58	126	3.7	0.2	0
1982	5	11	11	37.75	19.94	10	4.1	0.2	1
1982	5	11	23	40.6	43.7	NaN	3.95	0.2	0
1982	5	12	16	45.62	26.53	139	4.1	0.2	0
1982	5	13	4	34.9	25.13	69	4.1	0.2	0
1982	5	13	22	39.29	43.6	NaN	4.14	0.2	1
1982	5	14	0	39.1	43.7	NaN	3.95	0.2	0
1982	5	15	5	39.5	41.8	NaN	4.7	0.2	1
1982	5	16	4	45.36	26.38	218	4.1	0.2	0
1982	5	16	7	39.73	20.35	30	4.3	0.2	0
1982	5	17	17	48.55	10.25	30	4	0.2	1
1982	5	18	16	38.3	23.47	11	4.1	0.2	0
1982	5	18	17	38.28	23.43	16	4.1	0.2	0
1982	5	18	19	37.1	36.4	54	4.4	0.2	0
1982	5	19	13	40.07	42.26	62	4.9	0.2	1
1982	5	19	13	39.79	42.3	NaN	4.14	0.2	1
1982	5	19	21	38.7	44.6	NaN	4.14	0.2	0
1982	5	20	2	40.4	28.98	10	4.1	0.2	0
1982	5	20	3	35.05	33.7	71.5	4.76	0.2	0
1982	5	20	6	38.5	44.9	NaN	3.95	0.2	0
1982	5	20	20	37.6	35.8	33	4.3	0.2	1
1982	5	21	2	43.8	19.9	10	4.2	0.2	0
1982	5	22	4	42.73	-1.77	9	4.4	0.2	1
1982	5	22	4	42.83	-1.74	7	4.1	0.2	1
1982	5	22	6	51.05	5.98	14	3.8	0.2	1
1982	5	22	21	35.26	24.64	81	4.3	0.2	0
1982	5	23	16	40.45	29.04	4	4.2	0.2	0
1982	5	23	22	40.75	30.55	16	4.2	0.2	1
1982	5	24	2	41.08	43.97	5	4.43	0.2	0
1982	5	24	3	41.3	44	NaN	4.16	0.2	0
1982	5	25	8	41.32	43.94	13	5.02	0.2	0
1982	5	25	8	41.38	43.88	5	3.95	0.2	0
1982	5	25	14	36.87	27.83	10	4.5	0.2	1
1982	5	27	17	35.13	22.99	73	4.3	0.2	0
1982	5	28	21	46.44	15.6	NaN	3.7	0.2	0
1982	5	29	5	51.38	-30.4	33	4.1	0.2	0
1982	5	29	14	39.4	43.72	33	5	0.2	1
1982	5	29	14	39.29	43.6	NaN	3.95	0.2	0
1982	5	29	16	45.69	26.57	112	3.6	0.2	0
1982	5	30	9	38.97	24.98	22	4.1	0.2	0
1982	5	31	17	41	43.97	5	4.01	0.2	0
1982	6	2	5	43.35	20.94	NaN	4.6	0.2	1
1982	6	3	10	38.6	43.7	NaN	3.95	0.2	0
1982	6	5	11	45.62	26.45	156	4.1	0.2	0
1982	6	6	5	39.29	25.5	7	4.2	0.2	0
1982	6	7	0	36.98	27.92	10	4.8	0.2	1
1982	6	7	16	36.91	27.9	10	4.3	0.2	1
1982	6	8	13	41.38	43.93	5	4.01	0.2	0
1982	6	9	4	40.14	28.89	10	4.5	0.2	1
1982	6	9	12	40.29	25.36	6	4.1	0.2	0
1982	6	9	12	40.36	25.36	13	4.1	0.2	0
1982	6	9	19	38.36	21.92	41	4.4	0.2	1
1982	6	11	2	39.55	23.68	8	4.3	0.2	1
1982	6	11	10	36.96	27.81	10	4.2	0.2	1
1982	6	12	3	36.98	27.87	6	4.2	0.2	1
1982	6	12	6	45.66	26.51	142	3.8	0.2	0
1982	6	12	7	36.92	27.89	10	4.4	0.2	1
1982	6	12	7	36.92	27.89	8	4.2	0.2	1
1982	6	12	10	36.89	27.78	10	4.5	0.2	1
1982	6	13	22	38.5	44.7	NaN	3.95	0.2	0
1982	6	16	11	41.1	43.98	3	4.48	0.2	0
1982	6	17	7	45.47	26.35	136	3.5	0.2	0
1982	6	17	19	39.15	24.46	9	4.1	0.2	0
1982	6	18	3	39	43.7	NaN	3.95	0.2	0
1982	6	18	9	45.79	26.87	109	4	0.2	0
1982	6	20	13	40.34	25.31	20	4.3	0.2	1
1982	6	20	14	50.92	-30.09	10	4.5	0.2	0
1982	6	22	3	37.18	21.3	39	5.3	0.2	1
1982	6	22	5	40.35	25.3	13	4.1	0.2	0
1982	6	22	9	36.64	21.08	10	4.1	0.2	0
1982	6	22	19	42.88	-1.87	8	4.3	0.2	1
1982	6	22	23	40.31	25.36	11	4.2	0.2	0
1982	6	23	10	38.86	24.78	1	4.1	0.2	0
1982	6	25	16	38.9	25.94	27	4.2	0.2	1
1982	6	26	3	38.5	44.4	NaN	3.95	0.2	0
1982	6	26	21	38.79	44.3	NaN	3.95	0.2	0
1982	6	27	0	39.1	44	NaN	4.35	0.2	1
1982	6	27	10	35.68	26.17	110	4.2	0.2	0
1982	6	28	3	40.3	42.1	NaN	4.35	0.2	1
1982	6	28	9	37	27.98	1	4.4	0.2	1
1982	6	28	9	50.68	7.99	13	4.3	0.2	1
1982	6	29	6	37	28.03	10	4.6	0.2	1
1982	6	30	18	41.61	23.86	10	4.2	0.2	0
1982	7	1	6	48.48	22.23	14	4.3	0.2	0
1982	7	7	13	34.4	24.9	1	4.1	0.2	1
1982	7	8	1	35.02	26.21	60	4.3	0.2	0
1982	7	8	7	34.4	23.7	5	4.1	0.2	1
1982	7	12	0	39.18	25.37	3	4.1	0.2	0
1982	7	12	14	41	27.83	25	4.7	0.2	1
1982	7	12	17	35.96	23.06	41	4.1	0.2	0
1982	7	13	17	39.78	24.26	10	4.1	0.2	0
1982	7	14	3	38.9	43.7	NaN	3.95	0.2	0
1982	7	14	16	42.17	21.32	6	4.4	0.2	1
1982	7	15	17	37.45	20.35	33	4.8	0.2	1
1982	7	15	19	41.28	43.7	5	4.28	0.2	0
1982	7	16	7	41.4	-29.46	10	5.3	0.2	1
1982	7	16	7	59.74	-29.87	10	5.3	0.2	1
1982	7	17	16	34.78	22.25	1	4.1	0.2	1
1982	7	17	18	38.68	22.11	11	4.3	0.2	1
